i,r1,l1,r2,l2,cyl1_primitive,cyl2_primitive,algoPath,minD,p1x,p1y,p1z,p2x,p2y,p2z,q0,q1,q2,q3,R_temp[0][0],R_temp[0][1],R_temp[0][2],O2x,R_temp[1][0],R_temp[1][1],R_temp[1][2],O2y,R_temp[2][0],R_temp[2][1],R_temp[2][2],O2z,kvec[0],kvec[1],kvec[2],kphi
13227,2.15079,1.11857,7.69143,1.92789,5,5,C4b4b,2.11699,1.27928,1.72897,-8.88178e-16,1.60379,2.16754,-2.04549,0.991139,0.106572,-0.0743763,-0.0274584,0.987428,0.0385774,-0.153287,3.96233,-0.070283,0.975777,-0.20717,6.47203,0.141582,0.215339,0.966221,-2.74367,0.802327,-0.559944,-0.206721,0.266444
13228,2.03463,4.34914,6.21507,3.14531,5,2,C4c2X,1.14503,1.70483,1.11052,2.81499,2.66426,1.73549,2.81499,0.921456,0.062282,-0.101914,-0.369668,0.705919,0.66857,-0.233866,8.41135,-0.693959,0.718934,-0.0394317,5.28035,0.141771,0.190129,0.971469,1.10471,0.160321,-0.262338,-0.951565,0.797971
13229,1.68792,0.758519,9.81043,4.23898,5,6,C4b4b,5.88062,-1.67121,-0.236949,0.758519,-1.84328,-0.261346,6.63657,0.999876,0.00215354,-0.0146205,-0.00539955,0.999514,0.0107348,-0.0292607,2.41538,-0.0108607,0.999932,-0.00414866,-3.38078,0.0292142,0.00446444,0.999563,6.74829,0.136874,-0.929243,-0.343182,0.0314689
13230,4.60937,3.22673,7.11164,2.8168,5,3,C4a3a,0,4.48813,1.05023,-1.33227e-15,4.48813,1.05023,-4.44089e-16,0.923715,0.330892,0.106065,-0.161278,0.925479,0.368143,0.089216,1.62341,-0.227759,0.728999,-0.645512,4.42197,-0.302679,0.577088,0.758521,3.20634,0.863768,0.276874,-0.421005,0.786256
13231,2.06661,3.92394,5.46333,1.85425,5,5,C4b4b,3.18439,1.28824,1.61595,4.44089e-16,2.73534,3.43119,-2.17971,0.909761,0.340447,-0.204564,-0.120766,0.887138,0.0804506,-0.454437,5.9199,-0.359023,0.739023,-0.570042,1.90114,0.289979,0.66886,0.684499,-4.0486,0.820092,-0.492767,-0.29091,0.856177
13232,2.11881,2.20573,5.76888,0.326429,5,6,C4b4b,0.167935,1.14643,-1.78186,2.20573,1.18941,-1.84867,2.35369,0.960118,0.221646,0.101715,0.136748,0.941908,-0.217499,0.255936,5.29407,0.307678,0.864346,-0.397793,-1.04094,-0.134698,0.453431,0.881054,1.52602,0.792741,0.363796,0.489094,0.566742
13233,3.46499,3.53195,7.57291,4.43455,5,2,C4a2X,-2.91842,3.46478,-0.0379136,0.216328,0.546539,-0.00598054,0.216328,0.936931,0.342758,-0.0677886,-0.00903497,0.990646,-0.0295399,-0.13322,8.05168,-0.0634005,0.764871,-0.641056,-0.707095,0.120833,0.643506,0.755843,0.944497,0.980671,-0.193951,-0.0258501,0.714104
13234,0.98616,0.990139,5.83601,4.49299,5,5,C4c4c,1.28522,0.97664,0.1367,-9.64506e-16,2.19955,0.307871,-0.356315,0.904098,0.236952,-0.315465,-0.164144,0.747077,0.147303,-0.648211,9.55581,-0.446304,0.833821,-0.324892,0.175282,0.492634,0.532018,0.688671,-0.0189365,0.554499,-0.738231,-0.384118,0.883066
13235,3.03807,0.0224197,5.36764,2.20817,5,6,C4c4c,1.68262,2.70046,-1.3919,0.0224197,3.15248,-1.62488,1.62636,0.978233,0.174309,0.0646393,-0.0921845,0.974648,0.20289,0.0943276,6.63058,-0.157821,0.922237,-0.352946,2.30228,-0.158602,0.329111,0.930877,2.76292,0.840008,0.311502,-0.444245,0.418054
13236,0.94932,0.227935,5.34351,3.78815,5,6,C4c4c,4.52481,0.133835,-0.939838,0.227935,0.617715,-4.33782,3.1764,0.939562,0.309989,0.0860532,-0.117157,0.957738,0.273504,0.0890696,1.13367,-0.166802,0.780362,-0.602671,-8.5442,-0.234339,0.562344,0.793004,-0.0783268,0.905394,0.251338,-0.342185,0.698898
13237,0.997549,3.05193,6.8863,4.41516,3,2,C4b1X,-0.997549,0,0,1.74831,-2.66454e-15,1.11022e-15,1.74831,0.971774,0.174063,0.145961,0.0636598,0.949285,-0.0729129,0.305844,5.79695,0.174539,0.931299,-0.319716,1.10662,-0.261521,0.356884,0.896795,0.165826,0.737826,0.618706,0.269844,0.476317
13238,2.29922,4.92472,8.15401,3.31844,2,4,B1XXX,-2.29922,2.66454e-15,-2.66454e-15,0.584217,1.77636e-15,-4.44089e-16,0.584217,0.883311,0.174747,-0.424205,0.0963107,0.621549,-0.318401,-0.715749,6.98032,0.0218879,0.920376,-0.390422,-2.7508,0.783069,0.227,0.579028,1.62691,0.372763,-0.904897,0.205446,0.975835
13239,0.856486,3.49861,8.82397,1.91234,3,2,C4b1X,-0.856486,-1.77636e-15,2.66454e-15,3.13928,-3.55271e-15,2.66454e-15,3.13928,0.990722,0.118972,0.0567534,0.03307,0.991371,-0.0520223,0.120323,6.72393,0.0790306,0.969504,-0.231983,-4.47683,-0.104585,0.239491,0.965249,1.22517,0.875436,0.41761,0.24334,0.272645
13240,1.39456,2.26719,6.41599,4.698,5,6,C4b4b,4.96174,-0.44241,-1.32252,2.26719,-0.523125,-1.56381,7.2224,0.999659,0.0243624,-0.00801697,-0.0049064,0.999823,0.00941883,-0.0162675,1.7076,-0.0102001,0.998765,-0.0486296,-1.18441,0.0157894,0.0487869,0.998684,7.27721,0.932973,-0.307014,-0.187893,0.0522313
13241,3.90671,2.93831,6.29527,1.15261,5,5,C4c4c,1.28554,-1.82942,3.45189,8.88178e-16,-1.86457,3.51821,-1.28335,0.999199,0.0164432,0.0340779,0.0130513,0.997337,-0.024961,0.0685305,3.73004,0.0272024,0.999119,-0.0319706,6.26594,-0.0676721,0.0337497,0.997137,-2.73568,0.410821,0.851411,0.326077,0.080072
13242,1.14143,3.57069,5.10757,4.63875,5,5,C4c4c,3.84289,0.790823,-0.823077,8.88178e-16,3.22951,-3.36122,-1.54221,0.959912,0.259178,0.106709,-0.00293473,0.977209,0.0609472,0.203341,6.36892,0.0496789,0.865637,-0.498202,-6.45202,-0.206383,0.496949,0.84288,-4.12646,0.924642,0.380694,-0.0104699,0.568214
13243,3.64848,0.409198,6.73848,2.1818,5,4,B4bXX,0.37249,3.54697,0.854657,4.44089e-16,3.83163,0.923248,-0.230238,0.899447,0.0991061,-0.425589,0.00688649,0.637654,-0.0967449,-0.764224,5.36588,-0.0719688,0.980261,-0.184143,-4.25667,0.766954,0.17242,0.618105,-3.4063,0.226772,-0.97382,0.0157575,0.904588
13244,4.78488,2.31133,9.8339,3.01246,5,5,C23bX,-9.41519,4.65659,-1.10055,0,-4.50481,1.06468,-0.161932,0.997648,0.0636365,-0.0243382,0.00750229,0.998703,-0.0180669,-0.0476071,5.14587,0.0118717,0.991788,-0.127339,-0.977919,0.0495167,0.126608,0.990716,-1.69609,0.928408,-0.355076,0.109453,0.137195
13245,3.13969,0.646864,6.14645,0.711857,5,3,C4b4b,5.34929,-2.62669,0.590015,0,-2.62669,0.590015,-5.34929,0.996904,0.0544099,0.0534239,-0.019154,0.993558,0.0440029,0.104433,1.47111,-0.0323758,0.993345,-0.11053,-3.74702,-0.108601,0.106436,0.988371,-6.98752,0.692044,0.679503,-0.243621,0.157407
13246,0.257886,3.43653,7.68886,2.84891,5,2,C4b2X,0.17198,0.251015,-0.0591307,1.57407,0.418413,-0.0985641,1.57407,0.989695,0.0466272,0.128199,-0.0435211,0.963342,0.0981004,0.249698,7.65242,-0.0741901,0.991864,-0.103452,-1.70767,-0.257815,0.0811347,0.962782,-0.474972,0.325633,0.895312,-0.303941,0.287367
13247,1.69526,1.94256,9.28029,3.8149,1,1,AXXXX,0,0.0037543,1.69526,0.782882,0.0037543,1.69526,0.782882,0.965116,0.023179,-0.243213,-0.094136,0.863972,0.170429,-0.473821,8.93032,-0.192979,0.981202,0.00104932,-2.02542,0.465093,0.0905309,0.880621,2.13836,0.0885292,-0.92892,-0.359541,0.529821
13248,0.453499,0.713203,8.66828,2.49774,6,3,B4bXX,0.330578,-0.21907,-0.397077,0.713203,-0.270512,-0.490318,1.02616,0.985277,0.146814,-0.071405,-0.0507599,0.98465,0.0790586,-0.155612,4.293,-0.120992,0.951738,-0.282055,-6.61762,0.125803,0.296553,0.946694,-0.049267,0.858728,-0.417655,-0.2969,0.343621
13249,3.95995,4.57312,8.10905,1.03249,5,3,C24bX,-2.56114,1.04551,-3.81944,0,0.372792,-1.36188,0.259439,0.995156,0.046654,0.0263207,0.0824341,0.985024,-0.161614,0.0600782,2.47895,0.166526,0.982056,-0.0885166,-9.10791,-0.0446946,0.0971955,0.994261,-0.955682,0.474563,0.267733,0.838516,0.196937
13250,1.49891,0.388176,7.80328,4.73239,5,6,C4b4b,0.449485,0.319448,-1.46447,0.388176,0.352383,-1.61546,0.81026,0.983804,0.171964,0.0301413,0.0406087,0.994885,-0.0695357,0.0732727,2.50067,0.0902685,0.937559,-0.335909,-7.86423,-0.0453398,0.340805,0.93904,-1.59265,0.959373,0.168156,0.226553,0.36044
13251,4.05381,4.69049,9.18703,2.70178,5,6,C3b4b,3.65858,2.89759,-2.83501,4.69049,3.53248,-3.45619,8.23961,0.991182,0.0899132,0.082915,0.050978,0.981053,-0.0861467,0.173535,2.50462,0.115967,0.978634,-0.169787,-4.9484,-0.155201,0.186694,0.970081,8.1623,0.678556,0.625742,0.38472,0.265795
13252,4.43359,0.816474,8.37009,4.15447,5,5,C24bX,-5.25689,2.18333,3.85872,0.816474,0.429054,0.758291,-3.04937,0.883592,0.145697,-0.406789,0.180444,0.603925,-0.437414,-0.666291,5.76524,0.200343,0.892425,-0.404279,7.23784,0.771451,0.110668,0.62659,0.714397,0.311147,-0.868729,0.385353,0.974635
13253,1.03086,3.2777,6.39476,0.202653,2,6,B2XXX,0.139083,0.877686,0.773578,1.89513,0.773346,0.681614,1.89513,0.909992,0.352699,-0.196344,-0.0946992,0.904962,0.0338501,-0.424144,5.05817,-0.310852,0.733271,-0.604718,2.98177,0.290543,0.679093,0.674105,6.20575,0.850641,-0.473545,-0.228396,0.855065
13254,2.12303,4.14361,5.66493,0.659766,5,6,B3cXX,6.56644,-0.308113,2.23005,-6.56519,-0.290566,2.10305,3.55271e-15,0.992851,0.118607,0.0118809,0.00615348,0.999642,-0.00940067,0.0250516,0.242083,0.0150373,0.971789,-0.235372,-3.08935,-0.0221322,0.235664,0.971582,-8.5471,0.993697,0.0995389,0.0515543,0.239289
13255,1.92409,0.477319,8.38514,3.84624,5,6,C4c4c,5.21973,1.32875,-1.3916,0.477319,1.37776,-1.44293,5.69657,0.999298,0.0349024,-0.00690919,0.0117594,0.999628,-0.0239846,-0.0129878,4.30028,0.0230201,0.997287,-0.0699183,6.39444,0.0146295,0.0695933,0.997468,6.28399,0.93141,-0.184379,0.313814,0.0749629
13256,1.17707,3.91808,7.15083,4.54406,5,5,C24bX,-3.52418,0.151237,-1.16731,0,-0.299506,2.31172,0.336142,0.998819,0.0475418,0.00475897,-0.00877716,0.999801,0.0179861,0.00867213,0.583323,-0.0170811,0.995325,-0.0950548,-4.39934,-0.0103413,0.0948878,0.995434,-3.99211,0.978651,0.0979637,-0.180679,0.097196
13257,3.00738,4.57749,8.61771,1.42186,3,2,C4c1X,-3.00738,-3.55271e-15,0,0.76684,-7.10543e-15,-2.9976e-15,0.76684,0.999927,0.0116143,0.00227008,-0.00256144,0.999977,0.00517524,0.00448034,8.28366,-0.00506978,0.999717,-0.0232385,0.77371,-0.00459934,0.0232153,0.99972,-0.674557,0.959217,0.187485,-0.211548,0.0242168
13258,2.58621,0.0644112,5.91268,3.47156,5,5,C24cX,0.642131,0.330564,-2.565,0,0.410263,-3.18342,-0.153412,0.99272,0.119982,0.010446,-0.00162217,0.999777,0.00572738,0.0203506,1.14404,-0.000714077,0.971203,-0.238251,-8.87675,-0.0211291,0.238183,0.97099,-1.57023,0.996141,0.0867269,-0.013468,0.24148
13259,2.92759,2.1766,7.45031,3.75565,1,1,AXXXX,0,2.26504,1.85483,1.47423,2.26504,1.85483,1.47423,0.926941,0.281916,0.245908,-0.0288614,0.877393,0.192156,0.439611,6.37196,0.0851449,0.839381,-0.536833,1.35124,-0.472157,0.508444,0.720106,-5.3367,0.751361,0.655393,-0.0769214,0.76924
13260,1.64259,2.19322,7.46086,2.8512,5,5,C4b4b,3.08853,0.0580263,1.64157,-8.88178e-16,0.121565,3.43909,-2.51076,0.948953,0.305515,0.0139985,-0.0771491,0.987704,0.154975,-0.0205726,3.97299,-0.137868,0.801417,-0.581999,2.32931,-0.0737082,0.577679,0.812929,-6.71514,0.968609,0.044381,-0.244594,0.641791
13261,3.24709,2.29582,5.46063,0.608315,5,2,C4b2X,-1.6016,2.07217,-2.49994,1.58993,1.05009,-1.26687,1.58993,0.929022,0.251195,0.244004,0.119507,0.85236,-0.099465,0.513409,3.24758,0.344635,0.845238,-0.40841,-4.8829,-0.393331,0.525051,0.754727,-1.8617,0.678858,0.659425,0.322971,0.758072
13262,2.79788,2.21105,9.14995,0.221148,5,5,C4c4c,0.426612,1.66086,2.25159,0,1.6635,2.25517,-0.426589,0.999975,0.0048684,-0.00216468,-0.0046839,0.999947,0.00934648,-0.00437486,9.06581,-0.00938863,0.999909,-0.00971628,-3.12239,0.00428365,0.00975684,0.999943,-0.667617,0.686262,-0.305139,-0.660253,0.0141883
13263,0.647039,3.21363,5.43515,0.946196,2,6,B2XXX,0.0498075,0.154754,0.679445,1.39494,0.143693,0.630882,1.39494,0.938906,0.263191,-0.0381995,0.218466,0.901627,-0.430345,0.0432649,1.62884,0.39013,0.766007,-0.510914,5.68163,0.186728,0.477533,0.858543,3.19533,0.764703,-0.110989,0.634753,0.702718
13264,2.37771,4.66627,9.14296,0.754762,5,5,C4b4b,0,2.33827,-0.431272,4.44089e-16,2.33827,-0.431272,3.33067e-15,0.985693,0.146516,-0.0656242,-0.0513454,0.986114,0.0819915,-0.144416,2.2932,-0.120451,0.951794,-0.2821,5.21062,0.114325,0.295578,0.948453,1.67122,0.869262,-0.389341,-0.304626,0.338721
13265,3.80979,1.30526,5.22164,3.32425,5,5,C4b4b,0.10728,1.85507,3.32764,-8.88178e-16,1.87886,3.37032,-0.0955068,0.964432,0.217338,-0.0873725,-0.122482,0.954729,0.198272,-0.22177,5.49805,-0.274229,0.875525,-0.397812,3.52477,0.11529,0.440619,0.89026,-2.85894,0.822215,-0.33054,-0.463363,0.535023
13266,1.4367,4.39405,7.23059,1.72521,1,1,AXXXX,0,-0.959318,-1.0695,1.84485,-0.959318,-1.0695,1.84485,0.921079,0.0768053,0.189194,-0.331542,0.708571,0.639815,0.297597,5.20326,-0.58169,0.768362,-0.266939,-2.49393,-0.399453,0.0160362,0.916613,-1.84963,0.197253,0.48589,-0.85147,0.799907
13267,4.47965,4.93268,6.35915,3.20419,5,2,C4c2X,-3.24044,1.7479,-4.12458,2.84285,0.483522,-1.14099,2.84285,0.961308,0.182023,-0.146175,0.146241,0.914493,-0.33438,-0.227801,4.20304,0.227951,0.890962,-0.392714,-5.26056,0.334278,0.307207,0.891001,-1.61808,0.660762,-0.530632,0.53087,0.558166
13268,4.97118,4.92007,8.64456,4.17445,5,3,C24aX,-6.95556,4.95674,-0.378684,0,-1.92184,0.146825,0.888171,0.924617,0.258565,-0.0378274,0.277121,0.843547,-0.532023,0.0733555,6.51918,0.492899,0.712697,-0.499113,0.227535,0.213259,0.457182,0.863427,-1.48513,0.678832,-0.0993113,0.727547,0.781532
13269,2.96492,4.96693,8.65408,3.82918,5,5,C24cX,-3.62226,2.63886,-1.35173,0,-0.555685,0.284644,0.487772,0.99213,0.124751,0.010237,0.00331611,0.999768,-0.00402588,0.0211402,7.04612,0.00913418,0.968852,-0.247471,-3.26893,-0.0194855,0.247606,0.968665,-2.07088,0.9963,0.0817557,0.0264835,0.251088
13270,3.84838,3.18056,6.14078,0.157005,5,3,C4c4a,0,0.346976,3.34741,-4.44089e-16,0.346976,3.34741,4.1097e-07,0.973028,0.2281,0.0326457,-0.0110402,0.997625,0.0363779,0.0584938,6.46404,-0.00659191,0.895697,-0.444616,3.37805,-0.0685669,0.443175,0.893809,-0.560737,0.988779,0.141514,-0.0478577,0.465571
13271,0.863424,4.01793,8.33903,1.08953,1,1,AXXXX,0,0.515094,0.692949,3.69097,0.515094,0.692949,3.69097,0.893981,0.0727721,0.268424,-0.351356,0.608995,0.667278,0.428795,7.50123,-0.589143,0.742507,-0.318739,-0.319024,-0.53107,-0.0585112,0.845305,-0.771709,0.162399,0.599021,-0.784092,0.929289
13272,1.74507,2.68524,9.20547,4.88518,5,5,C24bX,-5.71647,1.3592,1.09447,0,-3.01766,-2.42992,-1.04872,0.971032,0.12467,0.00843835,-0.203675,0.91689,0.397654,-0.0343964,4.10894,-0.393446,0.885948,-0.245554,3.805,-0.067172,0.238679,0.968773,-1.56707,0.521738,0.0353143,-0.852374,0.48257
13273,2.7511,4.72786,8.92009,4.82558,3,2,C4b1X,-2.7511,0,-8.88178e-16,2.90811,8.88178e-16,-1.77636e-15,2.90811,0.915559,0.25996,-0.121697,-0.281713,0.811655,0.452577,-0.369311,5.10476,-0.579123,0.706117,-0.40745,-5.00733,0.0763736,0.544585,0.835221,2.72253,0.646371,-0.302591,-0.700459,0.827802
13274,3.60458,1.68658,8.73814,4.69188,5,2,B2XXX,-6.7661,3.53362,0.711729,0,-2.26529,-0.456267,-3.28459,0.911629,0.385149,-0.140362,0.0298472,0.958815,-0.16254,-0.232925,5.25403,-0.0537015,0.701539,-0.710605,1.14449,0.278908,0.693847,0.663918,0.87105,0.937071,-0.341502,0.0726184,0.847131
13275,0.951806,0.0509018,6.47313,1.02082,5,6,C4b3b,6.7275,0.108401,-0.945613,0.0509018,0.355522,-3.10133,6.41887,0.985052,0.16318,0.00964379,0.0543379,0.993909,-0.103904,0.036733,4.92261,0.110199,0.940839,-0.320434,-3.20438,-0.00126549,0.32253,0.946558,6.20675,0.947292,0.055984,0.315442,0.346247
13276,4.37886,4.38265,5.52441,3.93522,5,2,C4b2X,-4.31127,4.27811,0.933885,3.56175,0.0660363,0.0144153,3.56175,0.99841,0.0158545,0.0486195,-0.0237115,0.994148,0.0488893,0.0963325,5.05833,-0.045806,0.998373,-0.0339643,1.3471,-0.0978362,0.0293529,0.99477,-0.832104,0.281263,0.862523,-0.420649,0.112798
13277,2.82413,1.01132,9.33057,0.0929163,5,6,C4b4b,4.19082,2.50782,-1.29867,1.01132,4.95658,-2.56675,4.16703,0.9355,0.17369,0.305498,0.0366425,0.810657,0.0375659,0.584315,5.2729,0.174682,0.936978,-0.302586,-3.6714,-0.558858,0.347363,0.753005,3.47768,0.491585,0.864632,0.103707,0.72225
13278,0.402626,2.15665,6.76044,0.345866,5,5,C4b4b,6.9081,0.123782,0.383127,0,1.08338,3.35325,-6.16274,0.962485,0.20841,-0.102535,0.140268,0.939623,-0.312751,-0.138909,2.89549,0.227274,0.87378,-0.429948,-1.65547,0.255843,0.372418,0.892104,-8.68222,0.768088,-0.377887,0.516955,0.549562
13279,4.58335,3.04817,6.31027,1.44508,5,2,C4c2X,-1.98612,4.57939,-0.190317,0.119297,2.59499,-0.107846,0.119297,0.931416,0.353401,0.0860666,-0.0128498,0.984855,0.0847691,0.151245,8.61103,0.0368951,0.749885,-0.660539,1.33673,-0.16941,0.656115,0.7354,-1.78549,0.970996,0.236474,-0.0353058,0.745027
13280,4.36421,1.03109,8.31669,2.18116,5,4,C24aX,-4.75483,2.27189,3.72623,1.03109,-0.170239,-0.279216,0.255966,0.994594,0.101797,0.0127404,-0.0160489,0.99916,0.0345182,0.0220756,4.07236,-0.0293304,0.978759,-0.202903,6.99275,-0.0286106,0.202085,0.97895,0.328223,0.980336,0.122694,-0.154555,0.208053
13281,3.47669,0.341093,5.52176,4.52872,5,4,C24bX,-2.66345,2.98209,1.78731,0.341093,0.700792,0.420017,0.199053,0.99541,0.0185271,-0.0194942,-0.0918459,0.982369,0.182126,-0.0422127,5.50744,-0.183571,0.982442,-0.0333031,3.31549,0.0354061,0.040465,0.998553,-1.33153,0.19359,-0.203696,-0.959703,0.191698
13282,3.36511,4.8537,5.019,0.736095,5,5,C3b4b,1.46977,3.04054,1.44191,0,4.10881,1.94852,-0.873131,0.884457,0.135839,-0.429555,0.121518,0.601432,-0.331656,-0.726831,5.49571,0.098254,0.933562,-0.344685,4.80316,0.792859,0.135891,0.594061,1.24097,0.291112,-0.920562,0.260421,0.970936
13283,4.85018,2.95347,5.37716,0.968475,1,1,AXXXX,0,4.81506,-0.582586,2.17036,4.81506,-0.582586,2.17036,0.924856,0.375405,-0.0556603,0.0247806,0.992576,-0.0876273,-0.0843499,5.06063,0.0040467,0.716914,-0.69715,-4.14204,0.121561,0.691633,0.711946,-1.87429,0.987084,-0.146352,0.0651578,0.780279
13284,0.926975,0.466247,8.60816,0.814387,5,6,C4b4b,0.108797,-0.502454,-0.778988,0.466247,-0.519567,-0.805518,0.570362,0.988249,0.1266,-0.0740655,-0.0430303,0.985325,0.0662959,-0.157285,6.35169,-0.103803,0.964242,-0.24385,2.53234,0.135495,0.256598,0.956974,2.55023,0.828232,-0.484546,-0.28151,0.306914
13285,0.468393,3.93816,7.49529,2.6269,1,1,AXXXX,0,-0.0953492,0.458585,0.164481,-0.0953492,0.458585,0.164481,0.97532,0.056982,-0.153253,-0.148381,0.908994,0.271972,-0.315851,6.71061,-0.306903,0.949472,-0.0656719,3.95035,0.282031,0.156631,0.946533,0.890709,0.258077,-0.694097,-0.672031,0.445258
13286,1.83318,4.02919,5.815,3.75307,5,2,C4c2X,1.88782,0.430545,-1.7819,0.255536,0.873922,-3.61692,0.255536,0.958192,0.27321,0.0585719,0.0615996,0.98555,-0.0860435,0.145905,1.95294,0.150053,0.843123,-0.51636,-8.4059,-0.0785869,0.530792,0.843851,-2.86145,0.954855,0.204705,0.215287,0.580366
13287,1.59689,0.1998,6.67908,0.0920695,5,5,C4c4c,0.879295,1.37852,0.806061,-2.22045e-16,1.98777,1.16231,-0.52446,0.93172,0.120733,-0.145117,0.310263,0.765357,-0.613196,-0.195498,8.1818,0.543115,0.778322,-0.315026,2.903,0.345334,0.134929,0.92873,1.2707,0.332434,-0.399575,0.8543,0.743352
13288,4.08772,1.55455,8.88253,2.98779,3,2,C4b1X,-4.08772,6.66134e-16,0,1.34738,-2.44249e-15,3.10862e-15,1.34738,0.907264,0.235947,0.225734,-0.265038,0.757598,0.587441,0.284531,1.32115,-0.374396,0.748168,-0.547789,-3.14523,-0.53467,0.308477,0.786746,-5.11801,0.561029,0.536744,-0.6302,0.868128
13289,4.60409,3.43245,7.55829,3.57306,5,5,C23cX,-5.25525,4.59915,-0.213272,0,-0.601337,0.0278853,0.717273,0.945282,0.275379,-0.00186095,0.174941,0.938784,-0.331763,0.0928322,6.60624,0.329713,0.787124,-0.521273,1.20804,0.0998687,0.519971,0.848326,-2.79939,0.844064,-0.00570398,0.536213,0.664676
13290,4.90856,2.09742,8.99459,0.637714,5,2,C4a2X,-3.83091,-4.74652,-1.25078,1.79118,-1.04207,-0.274603,1.79118,0.98561,0.0876895,-0.143049,0.0204877,0.958234,-0.0654736,-0.278388,7.46853,0.015298,0.983782,-0.178717,1.72103,0.285574,0.166994,0.943695,4.00396,0.518771,-0.846278,0.121205,0.339697
13291,1.26982,2.84925,6.84899,2.44563,5,5,C24bX,-2.44978,1.26843,0.0595747,0,-1.17714,-0.0552874,-0.0859651,0.9951,0.0129384,-0.0182065,0.0963183,0.980783,-0.192164,-0.0337421,5.67765,0.191221,0.981111,-0.0292572,0.281069,0.038727,0.0222428,0.999002,-0.365646,0.130857,-0.184138,0.974151,0.198072
13292,3.55737,3.26624,5.74431,3.5751,5,6,C4b4b,0,1.27811,-3.31984,3.26624,1.27811,-3.31984,3.26624,0.913571,0.275433,0.106614,0.279568,0.82095,-0.452081,0.348804,2.72142,0.569541,0.691957,-0.443643,-6.75503,-0.0407948,0.562867,0.82554,0.810357,0.677272,0.262158,0.687441,0.837633
13293,2.49428,2.83528,7.31975,4.87518,6,2,B2XXX,-0.836436,1.21419,2.1788,2.83528,0.8095,1.4526,2.74316,0.971066,0.111936,0.150076,-0.148254,0.910996,0.321527,0.258276,4.21248,-0.254331,0.930982,-0.261894,7.94812,-0.324657,0.172897,0.929895,3.05054,0.46872,0.628423,-0.620795,0.482287
13294,2.176,3.10779,8.7305,2.48737,5,5,C24bX,-3.47737,2.1618,-0.248172,0,-1.28989,0.148078,-0.144608,0.99854,0.0467655,-0.0258261,-0.00804878,0.998536,0.0136585,-0.0523296,7.42839,-0.0184896,0.995496,-0.0929787,-0.753935,0.050824,0.0938102,0.994292,-0.774322,0.865615,-0.478033,-0.14898,0.108104
13295,2.37815,2.86808,7.98018,2.00692,5,6,C4b4b,1.8645,1.79325,-1.562,2.86808,2.1662,-1.88686,4.66579,0.990467,0.0911791,0.0979776,0.0325856,0.978677,-0.0466829,0.200029,4.54048,0.0824169,0.981249,-0.174234,-7.70213,-0.188145,0.187005,0.964174,3.12235,0.661917,0.711271,0.236556,0.276379
13296,3.50055,0.880495,5.91922,4.81972,5,4,C24bX,-2.11121,3.49989,0.0681264,0.880495,1.39569,0.0271675,0.713489,0.998728,0.0101839,-0.0396798,0.0293994,0.995122,-0.0595321,-0.0786598,7.46038,0.0579157,0.998064,-0.022675,0.189608,0.0798574,0.0180088,0.996644,-0.910619,0.201968,-0.786932,0.58305,0.10089
13297,2.71615,3.01105,8.48323,0.837665,5,5,C4a4c,0,0.193777,2.70923,-8.88178e-16,0.193777,2.70923,-8.88178e-16,0.919141,0.220419,0.309185,-0.104881,0.786809,0.329102,0.522133,4.81726,-0.0565014,0.880831,-0.470047,0.799765,-0.614605,0.340336,0.711641,-5.83058,0.55954,0.784875,-0.266245,0.809804
13298,0.0796332,3.51939,5.80735,3.23275,5,2,C4b2X,1.58433,0.079565,0.00329368,0.316973,1.66254,0.0688225,0.316973,0.916069,0.117392,-0.293355,-0.246941,0.705926,0.383554,-0.595444,8.2469,-0.521304,0.850479,-0.0701955,0.291364,0.479489,0.359961,0.800324,1.19598,0.292733,-0.731521,-0.61578,0.825262
13299,3.31986,1.64445,5.38914,4.87509,5,6,C4c4c,2.50025,1.68719,-2.85918,1.64445,1.77272,-3.00411,4.13903,0.999351,0.0322283,0.00128607,-0.0160589,0.999481,0.0321799,0.00153537,7.05948,-0.0320141,0.997407,-0.064456,-1.96036,-0.00360557,0.0643734,0.997919,4.19831,0.89447,0.0356938,-0.445702,0.0720769
13300,2.48333,2.96573,5.66008,4.55626,5,6,C24cX,1.39279,2.39756,-0.647017,2.96573,3.74145,-1.00968,3.01365,0.948508,0.302979,-0.0827738,-0.041052,0.982926,0.0277189,-0.181899,9.98311,-0.128034,0.813037,-0.567959,-0.0470945,0.132147,0.581551,0.802705,-0.235002,0.956512,-0.261319,-0.129602,0.64461
13301,4.98961,1.56131,7.83338,3.77378,5,4,C4b3b,0.523824,2.57591,-2.03126,1.56131,2.57591,-2.03126,2.08514,0.996503,0.0336785,0.00497149,-0.0763046,0.988306,0.15241,0.00476856,2.02825,-0.151741,0.986087,-0.0678802,5.76475,-0.0150479,0.0663628,0.997682,2.61818,0.403072,0.0595,-0.913232,0.167304
13302,1.19449,4.28075,6.90301,1.32768,5,5,C24cX,-0.195646,1.19015,0.101721,0,1.01848,0.0870478,0.0926812,0.915957,0.137339,0.215361,0.309483,0.71568,-0.507792,0.479531,6.56081,0.626101,0.770717,-0.118292,0.731766,-0.309515,0.384894,0.869515,-4.11105,0.342256,0.536691,0.771248,0.825818
